jxt	 T_yCCW24	 T_yCW24	 T_yCCW28	 T_yCW28	 T_yCCW32	 T_yCW32
ThMCP_f	587.8740	455.1602	557.7924	488.4845	676.7855	731.1313
IndMCP_f	198.4723	224.0249	155.6119	182.5356	420.9070	319.4465
MidMCP_f	75.0202	50.4731	70.1491	59.5365	66.0430	94.4079
RinMMCP_fCP	121.7140	53.2432	103.0467	80.3905	50.5720	78.6869
LitMCP_f	144.9746	86.5312	177.5665	123.0902	78.5044	170.7991
ThPIP	383.8225	297.1737	364.1822	318.9312	441.8728	477.3551
IndPIP	85.3596	96.3493	66.9261	78.5055	181.0250	137.3886
MidPIP	32.4305	21.8190	30.3248	25.7370	28.5498	40.8116
RinPIP	61.3969	26.8578	51.9804	40.5518	25.5103	39.6925
LitPIP	78.1253	46.6308	95.6888	66.3320	42.3052	92.0419
ThDIP	149.8691	116.0358	142.2002	124.5313	172.5356	186.3902
IndDIP	37.4954	42.3228	29.3982	34.4846	79.5177	60.3498
MidDIP	12.8190	8.6245	11.9866	10.1732	11.2850	16.1318
RinDIP	22.5241	9.8530	19.0695	14.8768	9.3587	14.5616
LitDIP	29.5396	17.6313	36.1804	25.0805	15.9958	34.8015
ThMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
IndMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MidMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
RinMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
LitMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ThMCP_f	587.7053	454.8768	558.3643	488.8416	677.0340	731.7864
IndMCP_f	198.6802	224.0483	155.7226	182.8189	421.1514	320.0309
MidMCP_f	74.9400	50.4862	70.2248	59.4403	66.0987	94.3723
RinMMCP_fCP	121.4537	53.0470	103.1282	80.3742	50.5204	78.7005
LitMCP_f	144.9120	86.4196	177.8066	123.2179	78.4888	170.8170
ThPIP	383.7124	296.9888	364.5557	319.1644	442.0350	477.7828
IndPIP	85.4490	96.3594	66.9737	78.6273	181.1301	137.6399
MidPIP	32.3958	21.8247	30.3575	25.6955	28.5738	40.7962
RinPIP	61.2656	26.7588	52.0215	40.5436	25.4843	39.6993
LitPIP	78.0916	46.5706	95.8181	66.4009	42.2968	92.0515
ThDIP	149.8261	115.9636	142.3460	124.6223	172.5990	186.5572
IndDIP	37.5346	42.3272	29.4191	34.5381	79.5639	60.4602
MidDIP	12.8053	8.6268	11.9996	10.1568	11.2945	16.1257
RinDIP	22.4759	9.8167	19.0846	14.8738	9.3492	14.5641
LitDIP	29.5268	17.6086	36.2293	25.1065	15.9926	34.8051
ThMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
IndMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MidMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
RinMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
LitMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ThMCP_f	587.5458	454.6243	558.9468	489.2156	677.3105	732.4523
IndMCP_f	198.8930	224.0882	155.8340	183.1179	421.4174	320.6203
MidMCP_f	74.8586	50.5039	70.3008	59.3456	66.1552	94.3371
RinMMCP_fCP	121.1989	52.8563	103.2151	80.3573	50.4712	78.7145
LitMCP_f	144.8489	86.3102	178.0500	123.3440	78.4738	170.8382
ThPIP	383.6082	296.8239	364.9360	319.4085	442.2155	478.2176
IndPIP	85.5405	96.3766	67.0216	78.7559	181.2445	137.8934
MidPIP	32.3606	21.8324	30.3903	25.6545	28.5982	40.7810
RinPIP	61.1370	26.6626	52.0654	40.5351	25.4594	39.7064
LitPIP	78.0576	46.5117	95.9493	66.4688	42.2887	92.0630
ThDIP	149.7854	115.8992	142.4945	124.7177	172.6695	186.7270
IndDIP	37.5748	42.3347	29.4401	34.5946	79.6141	60.5715
MidDIP	12.7913	8.6298	12.0125	10.1406	11.3042	16.1197
RinDIP	22.4287	9.7814	19.1007	14.8707	9.3401	14.5667
LitDIP	29.5139	17.5863	36.2789	25.1322	15.9896	34.8094
ThMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
IndMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MidMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
RinMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
LitMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ThMCP_f	587.3954	454.4029	559.5401	489.6069	677.6153	733.1293
IndMCP_f	199.1105	224.1447	155.9460	183.4332	421.7052	321.2148
MidMCP_f	74.7761	50.5263	70.3770	59.2524	66.2125	94.3024
RinMMCP_fCP	120.9496	52.6712	103.3074	80.3399	50.4243	78.7290
LitMCP_f	144.7851	86.2031	178.2970	123.4681	78.4593	170.8627
ThPIP	383.5100	296.6793	365.3233	319.6640	442.4146	478.6596
IndPIP	85.6341	96.4009	67.0698	78.8915	181.3683	138.1491
MidPIP	32.3250	21.8420	30.4233	25.6142	28.6230	40.7660
RinPIP	61.0113	26.5692	52.1119	40.5263	25.4358	39.7137
LitPIP	78.0232	46.4540	96.0824	66.5357	42.2809	92.0762
ThDIP	149.7470	115.8427	142.6458	124.8174	172.7472	186.8996
IndDIP	37.6159	42.3454	29.4613	34.6542	79.6685	60.6839
MidDIP	12.7772	8.6336	12.0256	10.1247	11.3140	16.1138
RinDIP	22.3826	9.7472	19.1178	14.8675	9.3314	14.5694
LitDIP	29.5009	17.5645	36.3292	25.1575	15.9866	34.8144
ThMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
IndMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MidMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
RinMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
LitMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ThMCP_f	587.2541	454.2129	560.1444	490.0164	677.9490	733.8173
IndMCP_f	199.3329	224.2181	156.0587	183.7653	422.0151	321.8145
MidMCP_f	74.6925	50.5532	70.4534	59.1609	66.2706	94.2682
RinMMCP_fCP	120.7058	52.4917	103.4051	80.3220	50.3798	78.7440
LitMCP_f	144.7207	86.0983	178.5480	123.5903	78.4455	170.8905
ThPIP	383.4178	296.5553	365.7179	319.9313	442.6324	479.1088
IndPIP	85.7297	96.4324	67.1182	79.0344	181.5016	138.4070
MidPIP	32.2889	21.8537	30.4563	25.5747	28.6481	40.7513
RinPIP	60.8883	26.4787	52.1612	40.5173	25.4134	39.7213
LitPIP	77.9885	46.3975	96.2177	66.6015	42.2735	92.0911
ThDIP	149.7110	115.7943	142.7998	124.9218	172.8322	187.0750
IndDIP	37.6579	42.3593	29.4826	34.7169	79.7270	60.7972
MidDIP	12.7630	8.6382	12.0386	10.1090	11.3239	16.1079
RinDIP	22.3375	9.7140	19.1359	14.8642	9.3232	14.5721
LitDIP	29.4878	17.5431	36.3804	25.1824	15.9838	34.8201
ThMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
IndMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MidMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
RinMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
LitMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ThMCP_f	587.1219	454.0546	560.7601	490.4447	678.3118	734.5167
IndMCP_f	199.5600	224.3087	156.1720	184.1148	422.3473	322.4196
MidMCP_f	74.6079	50.5847	70.5298	59.0712	66.3295	94.2347
RinMMCP_fCP	120.4675	52.3178	103.5080	80.3038	50.3380	78.7594
LitMCP_f	144.6556	85.9959	178.8033	123.7103	78.4324	170.9214
ThPIP	383.3315	296.4519	366.1198	320.2110	442.8693	479.5654
IndPIP	85.8274	96.4714	67.1670	79.1847	181.6445	138.6673
MidPIP	32.2523	21.8673	30.4894	25.5359	28.6736	40.7368
RinPIP	60.7681	26.3910	52.2131	40.5081	25.3923	39.7290
LitPIP	77.9534	46.3423	96.3552	66.6662	42.2664	92.1078
ThDIP	149.6773	115.7540	142.9568	125.0310	172.9247	187.2533
IndDIP	37.7009	42.3764	29.5040	34.7829	79.7898	60.9115
MidDIP	12.7485	8.6436	12.0517	10.0937	11.3339	16.1022
RinDIP	22.2934	9.6818	19.1549	14.8608	9.3154	14.5750
LitDIP	29.4746	17.5223	36.4324	25.2068	15.9811	34.8264
ThMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
IndMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MidMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
RinMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
LitMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ThMCP_f	586.9989	453.9284	561.3872	490.8924	678.7043	735.2275
IndMCP_f	199.7918	224.4167	156.2860	184.4822	422.7018	323.0301
MidMCP_f	74.5224	50.6209	70.6063	58.9835	66.3891	94.2019
RinMMCP_fCP	120.2348	52.1494	103.6161	80.2853	50.2989	78.7754
LitMCP_f	144.5898	85.8959	179.0632	123.8281	78.4200	170.9556
ThPIP	383.2511	296.3695	366.5293	320.5033	443.1256	480.0295
IndPIP	85.9271	96.5179	67.2160	79.3427	181.7970	138.9298
MidPIP	32.2153	21.8829	30.5224	25.4980	28.6994	40.7226
RinPIP	60.6507	26.3060	52.2676	40.4987	25.3726	39.7371
LitPIP	77.9179	46.2884	96.4953	66.7297	42.2597	92.1262
ThDIP	149.6460	115.7218	143.1167	125.1452	173.0248	187.4345
IndDIP	37.7446	42.3968	29.5255	34.8524	79.8568	61.0268
MidDIP	12.7339	8.6498	12.0647	10.0787	11.3441	16.0966
RinDIP	22.2503	9.6506	19.1749	14.8574	9.3082	14.5780
LitDIP	29.4611	17.5019	36.4853	25.2308	15.9786	34.8334
ThMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
IndMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MidMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
RinMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
LitMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ThMCP_f	586.8849	453.8343	562.0261	491.3603	679.1269	735.9499
IndMCP_f	200.0282	224.5424	156.4006	184.8680	423.0790	323.6462
MidMCP_f	74.4361	50.6616	70.6826	58.8977	66.4494	94.1698
RinMMCP_fCP	120.0076	51.9866	103.7294	80.2664	50.2627	78.7919
LitMCP_f	144.5232	85.7984	179.3279	123.9436	78.4084	170.9929
ThPIP	383.1767	296.3081	366.9464	320.8088	443.4015	480.5012
IndPIP	86.0288	96.5719	67.2653	79.5086	181.9592	139.1948
MidPIP	32.1780	21.9005	30.5554	25.4609	28.7255	40.7087
RinPIP	60.5361	26.2239	52.3248	40.4892	25.3543	39.7454
LitPIP	77.8821	46.2359	96.6380	66.7919	42.2535	92.1463
ThDIP	149.6169	115.6978	143.2796	125.2644	173.1325	187.6186
IndDIP	37.7893	42.4205	29.5472	34.9252	79.9280	61.1432
MidDIP	12.7192	8.6567	12.0778	10.0641	11.3544	16.0911
RinDIP	22.2083	9.6205	19.1959	14.8539	9.3015	14.5810
LitDIP	29.4476	17.4820	36.5393	25.2543	15.9762	34.8410
ThMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
IndMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MidMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
RinMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
LitMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ThMCP_f	586.7798	453.7728	562.6771	491.8491	679.5799	736.6841
IndMCP_f	200.2692	224.6860	156.5159	185.2728	423.4788	324.2679
MidMCP_f	74.3489	50.7070	70.7587	58.8140	66.5105	94.1386
RinMMCP_fCP	119.7858	51.8292	103.8477	80.2473	50.2294	78.8089
LitMCP_f	144.4559	85.7033	179.5980	124.0566	78.3976	171.0334
ThPIP	383.1081	296.2679	367.3714	321.1279	443.6972	480.9805
IndPIP	86.1324	96.6337	67.3149	79.6827	182.1311	139.4622
MidPIP	32.1403	21.9201	30.5883	25.4247	28.7518	40.6952
RinPIP	60.4242	26.1445	52.3845	40.4796	25.3375	39.7540
LitPIP	77.8458	46.1846	96.7835	66.8528	42.2477	92.1681
ThDIP	149.5901	115.6821	143.4455	125.3890	173.2480	187.8058
IndDIP	37.8348	42.4476	29.5690	35.0017	80.0036	61.2607
MidDIP	12.7043	8.6645	12.0908	10.0498	11.3649	16.0858
RinDIP	22.1672	9.5914	19.2178	14.8503	9.2953	14.5842
LitDIP	29.4339	17.4626	36.5943	25.2774	15.9740	34.8492
ThMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
IndMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MidMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
RinMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
LitMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ThMCP_f	586.6837	453.7440	563.3403	492.3594	680.0636	737.4302
IndMCP_f	200.5146	224.8477	156.6318	185.6971	423.9014	324.8954
MidMCP_f	74.2610	50.7569	70.8346	58.7324	66.5722	94.1082
RinMMCP_fCP	119.5695	51.6773	103.9709	80.2280	50.1992	78.8264
LitMCP_f	144.3878	85.6108	179.8737	124.1670	78.3877	171.0770
ThPIP	383.0453	296.2491	367.8045	321.4611	444.0130	481.4677
IndPIP	86.2380	96.7032	67.3647	79.8652	182.3129	139.7321
MidPIP	32.1023	21.9417	30.6211	25.3895	28.7785	40.6821
RinPIP	60.3151	26.0679	52.4466	40.4698	25.3223	39.7629
LitPIP	77.8091	46.1348	96.9321	66.9123	42.2423	92.1916
ThDIP	149.5656	115.6748	143.6146	125.5191	173.3713	187.9960
IndDIP	37.8812	42.4782	29.5909	35.0819	80.0834	61.3792
MidDIP	12.6892	8.6730	12.1038	10.0358	11.3754	16.0806
RinDIP	22.1272	9.5633	19.2406	14.8468	9.2897	14.5874
LitDIP	29.4200	17.4438	36.6505	25.2999	15.9720	34.8581
ThMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
IndMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MidMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
RinMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
LitMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ThMCP_f	586.5963	453.7481	564.0160	492.8920	680.5785	738.1884
IndMCP_f	200.7644	225.0278	156.7483	186.1415	424.3468	325.5288
MidMCP_f	74.1724	50.8115	70.9101	58.6531	66.6346	94.0787
RinMMCP_fCP	119.3584	51.5308	104.0991	80.2085	50.1722	78.8446
LitMCP_f	144.3190	85.5208	180.1553	124.2748	78.3788	171.1237
ThPIP	382.9883	296.2518	368.2456	321.8089	444.3492	481.9627
IndPIP	86.3454	96.7807	67.4148	80.0563	182.5044	140.0045
MidPIP	32.0640	21.9653	30.6537	25.3552	28.8055	40.6693
RinPIP	60.2086	25.9940	52.5113	40.4600	25.3087	39.7720
LitPIP	77.7720	46.0863	97.0838	66.9704	42.2376	92.2168
ThDIP	149.5433	115.6758	143.7868	125.6549	173.5026	188.1893
IndDIP	37.9284	42.5122	29.6129	35.1658	80.1675	61.4989
MidDIP	12.6741	8.6823	12.1167	10.0223	11.3861	16.0756
RinDIP	22.0881	9.5361	19.2643	14.8432	9.2847	14.5908
LitDIP	29.4060	17.4255	36.7079	25.3218	15.9702	34.8676
ThMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
IndMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MidMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
RinMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
LitMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ThMCP_f	586.5175	453.7855	564.7044	493.4476	681.1248	738.9588
IndMCP_f	201.0184	225.2265	156.8655	186.6065	424.8152	326.1681
MidMCP_f	74.0833	50.8706	70.9851	58.5761	66.6975	94.0503
RinMMCP_fCP	119.1526	51.3897	104.2319	80.1890	50.1486	78.8633
LitMCP_f	144.2495	85.4335	180.4433	124.3799	78.3710	171.1736
ThPIP	382.9368	296.2762	368.6951	322.1716	444.7059	482.4656
IndPIP	86.4546	96.8661	67.4652	80.2563	182.7059	140.2794
MidPIP	32.0255	21.9909	30.6862	25.3219	28.8327	40.6570
RinPIP	60.1048	25.9228	52.5783	40.4502	25.2967	39.7814
LitPIP	77.7346	46.0392	97.2390	67.0271	42.2333	92.2437
ThDIP	149.5232	115.6853	143.9623	125.7966	173.6418	188.3857
IndDIP	37.9764	42.5498	29.6350	35.2537	80.2560	61.6196
MidDIP	12.6589	8.6924	12.1295	10.0091	11.3968	16.0707
RinDIP	22.0500	9.5100	19.2889	14.8396	9.2804	14.5942
LitDIP	29.3918	17.4076	36.7665	25.3433	15.9686	34.8778
ThMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
IndMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MidMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
RinMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
LitMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ThMCP_f	586.4473	453.8562	565.4058	494.0269	681.7028	739.7415
IndMCP_f	201.2765	225.4440	156.9834	187.0926	425.3066	326.8135
MidMCP_f	73.9936	50.9344	71.0595	58.5015	66.7611	94.0229
RinMMCP_fCP	118.9519	51.2539	104.3694	80.1695	50.1284	78.8826
LitMCP_f	144.1793	85.3487	180.7379	124.4823	78.3643	171.2266
ThPIP	382.8910	296.3224	369.1530	322.5498	445.0832	482.9767
IndPIP	86.5656	96.9597	67.5159	80.4654	182.9172	140.5570
MidPIP	31.9867	22.0184	30.7183	25.2896	28.8602	40.6452
RinPIP	60.0035	25.8543	52.6476	40.4403	25.2865	39.7912
LitPIP	77.6968	45.9935	97.3978	67.0822	42.2297	92.2722
ThDIP	149.5053	115.7034	144.1411	125.9442	173.7892	188.5852
IndDIP	38.0251	42.5909	29.6573	35.3455	80.3489	61.7416
MidDIP	12.6435	8.7033	12.1422	9.9964	11.4077	16.0660
RinDIP	22.0129	9.4849	19.3143	14.8359	9.2766	14.5978
LitDIP	29.3775	17.3904	36.8266	25.3641	15.9673	34.8886
ThMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
IndMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MidMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
RinMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
LitMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ThMCP_f	586.3854	453.9605	566.1203	494.6305	682.3128	740.5367
IndMCP_f	201.5386	225.6806	157.1019	187.6002	425.8210	327.4651
MidMCP_f	73.9036	51.0027	71.1331	58.4292	66.8252	93.9966
RinMMCP_fCP	118.7563	51.1234	104.5114	80.1501	50.1117	78.9025
LitMCP_f	144.1085	85.2665	181.0395	124.5819	78.3588	171.2827
ThPIP	382.8506	296.3905	369.6195	322.9439	445.4815	483.4959
IndPIP	86.6783	97.0614	67.5669	80.6837	183.1385	140.8372
MidPIP	31.9478	22.0480	30.7502	25.2584	28.8879	40.6338
RinPIP	59.9049	25.7885	52.7193	40.4306	25.2781	39.8012
LitPIP	77.6586	45.9493	97.5603	67.1359	42.2267	92.3025
ThDIP	149.4896	115.7300	144.3233	126.0981	173.9447	188.7880
IndDIP	38.0746	42.6355	29.6797	35.4414	80.4460	61.8647
MidDIP	12.6282	8.7150	12.1548	9.9840	11.4187	16.0615
RinDIP	21.9767	9.4608	19.3406	14.8324	9.2735	14.6015
LitDIP	29.3631	17.3736	36.8880	25.3844	15.9661	34.9000
ThMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
IndMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MidMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
RinMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
LitMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ThMCP_f	586.3319	454.0986	566.8482	495.2592	682.9551	741.3446
IndMCP_f	201.8045	225.9364	157.2210	188.1300	426.3584	328.1230
MidMCP_f	73.8132	51.0757	71.2060	58.3594	66.8897	93.9716
RinMMCP_fCP	118.5657	50.9982	104.6578	80.1310	50.0988	78.9230
LitMCP_f	144.0371	85.1871	181.3484	124.6787	78.3546	171.3419
ThPIP	382.8157	296.4807	370.0948	323.3544	445.9009	484.0233
IndPIP	86.7927	97.1714	67.6181	80.9115	183.3696	141.1202
MidPIP	31.9087	22.0795	30.7817	25.2282	28.9158	40.6230
RinPIP	59.8087	25.7253	52.7931	40.4209	25.2716	39.8116
LitPIP	77.6201	45.9064	97.7268	67.1881	42.2245	92.3344
ThDIP	149.4759	115.7652	144.5089	126.2584	174.1084	188.9939
IndDIP	38.1249	42.6839	29.7022	35.5415	80.5476	61.9889
MidDIP	12.6127	8.7275	12.1672	9.9721	11.4297	16.0573
RinDIP	21.9414	9.4376	19.3677	14.8288	9.2711	14.6053
LitDIP	29.3485	17.3574	36.9510	25.4041	15.9653	34.9121
ThMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
IndMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MidMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
RinMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
LitMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ThMCP_f	586.2867	454.2707	567.5896	495.9134	683.6299	742.1653
IndMCP_f	202.0741	226.2117	157.3409	188.6822	426.9189	328.7871
MidMCP_f	73.7226	51.1532	71.2779	58.2921	66.9548	93.9479
RinMMCP_fCP	118.3801	50.8781	104.8085	80.1122	50.0896	78.9441
LitMCP_f	143.9653	85.1102	181.6650	124.7727	78.3519	171.4042
ThPIP	382.7862	296.5930	370.5788	323.7815	446.3414	484.5592
IndPIP	86.9087	97.2898	67.6697	81.1491	183.6107	141.4058
MidPIP	31.8696	22.1130	30.8128	25.1991	28.9439	40.6128
RinPIP	59.7151	25.6647	52.8691	40.4114	25.2670	39.8222
LitPIP	77.5814	45.8650	97.8974	67.2387	42.2230	92.3680
ThDIP	149.4644	115.8090	144.6979	126.4252	174.2805	189.2032
IndDIP	38.1758	42.7359	29.7248	35.6458	80.6535	62.1144
MidDIP	12.5972	8.7407	12.1795	9.9606	11.4408	16.0532
RinDIP	21.9071	9.4154	19.3956	14.8253	9.2694	14.6092
LitDIP	29.3339	17.3418	37.0155	25.4233	15.9647	34.9248
ThMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
IndMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MidMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
RinMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
LitMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ThMCP_f	586.2498	454.4769	568.3447	496.5939	684.3374	742.9990
IndMCP_f	202.3472	226.5066	157.4615	189.2575	427.5025	329.4578
MidMCP_f	73.6318	51.2352	71.3487	58.2273	67.0203	93.9255
RinMMCP_fCP	118.1995	50.7632	104.9632	80.0939	50.0844	78.9659
LitMCP_f	143.8930	85.0361	181.9895	124.8638	78.3507	171.4697
ThPIP	382.7620	296.7276	371.0718	324.2258	446.8034	485.1035
IndPIP	87.0261	97.4167	67.7216	81.3965	183.8616	141.6943
MidPIP	31.8303	22.1485	30.8434	25.1711	28.9722	40.6031
RinPIP	59.6240	25.6067	52.9472	40.4022	25.2643	39.8332
LitPIP	77.5425	45.8251	98.0723	67.2878	42.2224	92.4032
ThDIP	149.4550	115.8616	144.8904	126.5987	174.4609	189.4157
IndDIP	38.2274	42.7916	29.7476	35.7545	80.7637	62.2411
MidDIP	12.5817	8.7547	12.1916	9.9495	11.4520	16.0494
RinDIP	21.8737	9.3941	19.4242	14.8220	9.2685	14.6132
LitDIP	29.3192	17.3267	37.0816	25.4418	15.9645	34.9381
ThMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
IndMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MidMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
RinMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
LitMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ThMCP_f	586.2210	454.7174	569.1136	497.3011	685.0780	743.8459
IndMCP_f	202.6238	226.8214	157.5829	189.8561	428.1091	330.1349
MidMCP_f	73.5410	51.3218	71.4183	58.1650	67.0861	93.9045
RinMMCP_fCP	118.0239	50.6533	105.1219	80.0763	50.0832	78.9883
LitMCP_f	143.8205	84.9647	182.3223	124.9520	78.3513	171.5382
ThPIP	382.7433	296.8846	371.5739	324.6875	447.2869	485.6565
IndPIP	87.1451	97.5521	67.7738	81.6539	184.1225	141.9855
MidPIP	31.7911	22.1859	30.8735	25.1442	29.0007	40.5940
RinPIP	59.5355	25.5513	53.0272	40.3933	25.2637	39.8445
LitPIP	77.5034	45.7866	98.2516	67.3354	42.2227	92.4402
ThDIP	149.4477	115.9229	145.0864	126.7789	174.6496	189.6316
IndDIP	38.2797	42.8511	29.7705	35.8676	80.8783	62.3690
MidDIP	12.5662	8.7695	12.2035	9.9388	11.4632	16.0458
RinDIP	21.8412	9.3738	19.4536	14.8187	9.2683	14.6174
LitDIP	29.3044	17.3121	37.1494	25.4598	15.9646	34.9521
ThMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
IndMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MidMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
RinMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
LitMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ThMCP_f	586.2006	454.9923	569.8966	498.0355	685.8517	744.7062
IndMCP_f	202.9035	227.1562	157.7051	190.4785	428.7387	330.8187
MidMCP_f	73.4502	51.4130	71.4866	58.1052	67.1523	93.8851
RinMMCP_fCP	117.8534	50.5485	105.2844	80.0593	50.0860	79.0114
LitMCP_f	143.7479	84.8960	182.6636	125.0374	78.3537	171.6100
ThPIP	382.7299	297.0641	372.0851	325.1670	447.7920	486.2181
IndPIP	87.2654	97.6961	67.8263	81.9216	184.3933	142.2795
MidPIP	31.7518	22.2253	30.9030	25.1183	29.0293	40.5856
RinPIP	59.4494	25.4985	53.1092	40.3847	25.2652	39.8561
LitPIP	77.4642	45.7496	98.4355	67.3813	42.2240	92.4788
ThDIP	149.4424	115.9930	145.2860	126.9662	174.8469	189.8509
IndDIP	38.3325	42.9143	29.7936	35.9852	80.9973	62.4982
MidDIP	12.5507	8.7851	12.2152	9.9286	11.4746	16.0425
RinDIP	21.8096	9.3544	19.4836	14.8155	9.2688	14.6216
LitDIP	29.2896	17.2981	37.2189	25.4772	15.9651	34.9667
